"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"FST",0,0.515980092254961,0.299,0.054,0,"0","FST"
"SEC61G",0,0.513524340352312,0.819,0.706,0,"0","SEC61G"
"NOVA1",0,0.513016940355039,0.353,0.064,0,"0","NOVA1"
"ABHD14A",0,0.512067503365682,0.386,0.067,0,"0","ABHD14A"
"NDFIP1",0,0.510751623929491,0.682,0.427,0,"0","NDFIP1"
"SYNE1",0,0.509070626584918,0.483,0.175,0,"0","SYNE1"
"TMED10",0,0.507907928960345,0.677,0.414,0,"0","TMED10"
"LAMA4",0,0.507014423096101,0.625,0.283,0,"0","LAMA4"
"HEXA",0,0.506688034774357,0.546,0.254,0,"0","HEXA"
"TMEM258",0,0.506437424806025,0.826,0.633,0,"0","TMEM258"
"CXXC5",0,0.505391350600189,0.527,0.225,0,"0","CXXC5"
"SGCE",0,0.504860964202468,0.421,0.098,0,"0","SGCE"
"TPST1",0,0.504294360285565,0.414,0.087,0,"0","TPST1"
"AC245595.1",0,0.503804652748782,0.345,0.042,0,"0","AC245595.1"
"CTSL",0,0.501275514676962,0.73,0.45,0,"0","CTSL"
"MPZL1",0,0.500132581575263,0.531,0.219,0,"0","MPZL1"
"STEAP1",0,0.499502104086547,0.288,0.009,0,"0","STEAP1"
"ZCCHC24",0,0.498689167712067,0.429,0.108,0,"0","ZCCHC24"
"KRTCAP2",0,0.498513460616073,0.703,0.437,0,"0","KRTCAP2"
"LRRC17",0,0.498421702495228,0.271,0.034,0,"0","LRRC17"
"EPHX1",0,0.498284932903067,0.567,0.316,0,"0","EPHX1"
"HEXB",0,0.496136001236775,0.493,0.208,0,"0","HEXB"
"CHRDL1",0,0.494256505750852,0.281,0.037,0,"0","CHRDL1"
"PXDC1",0,0.493738098373926,0.611,0.39,0,"0","PXDC1"
"GSTM5",0,0.490269228164742,0.266,0.009,0,"0","GSTM5"
"KIAA0930",0,0.490166048769801,0.392,0.089,0,"0","KIAA0930"
"SH3D19",0,0.48921423162028,0.405,0.1,0,"0","SH3D19"
"JDP2",0,0.487675487706186,0.464,0.167,0,"0","JDP2"
"ADAM33",0,0.484583802790739,0.33,0.024,0,"0","ADAM33"
"PTGES",0,0.483776824583229,0.337,0.064,0,"0","PTGES"
"FSTL3",0,0.481131433231112,0.381,0.076,0,"0","FSTL3"
"TMEM167A",0,0.479450011616545,0.512,0.236,0,"0","TMEM167A"
"FKBP8",0,0.479338287059556,0.709,0.434,0,"0","FKBP8"
"OST4",0,0.478817514546869,0.9,0.824,0,"0","OST4"
"MEGF6",0,0.478030483341181,0.306,0.071,0,"0","MEGF6"
"CYGB",0,0.477257236758661,0.362,0.191,0,"0","CYGB"
"MGST1",0,0.477045687840514,0.316,0.07,0,"0","MGST1"
"DAD1",0,0.476545155627093,0.896,0.753,0,"0","DAD1"
"PDPN",0,0.476390636472303,0.329,0.041,0,"0","PDPN"
"CAVIN3",0,0.476118944672091,0.753,0.435,0,"0","CAVIN3"
"ST3GAL4",0,0.474941627590502,0.375,0.069,0,"0","ST3GAL4"
"DDOST",0,0.474084073243206,0.563,0.306,0,"0","DDOST"
"ZFP36L2",0,0.473819480540434,0.921,0.874,0,"0","ZFP36L2"
"CD302",0,0.472823238284537,0.417,0.121,0,"0","CD302"
"METRNL",0,0.472321482052986,0.592,0.346,0,"0","METRNL"
"SGCD",0,0.471557167437096,0.306,0.015,0,"0","SGCD"
"F2R",0,0.470055804615081,0.374,0.169,0,"0","F2R"
"PTGFRN",0,0.466670662437025,0.337,0.056,0,"0","PTGFRN"
"MSRB2",0,0.466416322501427,0.421,0.119,0,"0","MSRB2"
"CDKN1C",0,0.466008628214336,0.708,0.455,0,"0","CDKN1C"
"RGCC",0,0.464604659940887,0.463,0.262,0,"0","RGCC"
"TMEM230",0,0.463367238874017,0.668,0.385,0,"0","TMEM230"
"RBMS3",0,0.462238518604011,0.407,0.128,0,"0","RBMS3"
"SH3KBP1",0,0.462141313691884,0.432,0.137,0,"0","SH3KBP1"
"C15orf61",0,0.462033508198381,0.447,0.171,0,"0","C15orf61"
"PCDH18",0,0.461908903148935,0.341,0.05,0,"0","PCDH18"
"THBS3",0,0.461684981102978,0.314,0.034,0,"0","THBS3"
"AGTR1",0,0.461525150099953,0.288,0.025,0,"0","AGTR1"
"TUBB",0,0.460243587464654,0.901,0.755,0,"0","TUBB"
"SNHG18",0,0.459500831082142,0.371,0.077,0,"0","SNHG18"
"SSR3",0,0.458054209444601,0.6,0.38,0,"0","SSR3"
"REEP5",0,0.457335069572996,0.77,0.547,0,"0","REEP5"
"MGST3",0,0.456622671123025,0.947,0.864,0,"0","MGST3"
"NDUFA13",0,0.454871168033881,0.809,0.622,0,"0","NDUFA13"
"CTSA",0,0.454362569072137,0.479,0.261,0,"0","CTSA"
"RER1",0,0.454157177365946,0.587,0.324,0,"0","RER1"
"AP3S1",0,0.452846669782779,0.567,0.291,0,"0","AP3S1"
"NUCKS1",0,0.451611958056102,0.915,0.746,0,"0","NUCKS1"
"TRPS1",0,0.450350632333075,0.351,0.093,0,"0","TRPS1"
"RPS27L",0,0.448204293233718,0.76,0.603,0,"0","RPS27L"
"GOLIM4",0,0.447977679130704,0.536,0.264,0,"0","GOLIM4"
"PBX1",0,0.447865287041301,0.419,0.148,0,"0","PBX1"
"BHLHE41",0,0.445836092744469,0.293,0.035,0,"0","BHLHE41"
"TMEM59",0,0.444929296514271,0.933,0.86,0,"0","TMEM59"
"FBLN7",0,0.444356330055147,0.291,0.028,0,"0","FBLN7"
"ERLEC1",0,0.444153122000505,0.48,0.204,0,"0","ERLEC1"
"LSAMP",0,0.443669840698876,0.278,0.013,0,"0","LSAMP"
"C2",0,0.443551920798006,0.261,0.022,0,"0","C2"
"MEDAG",0,0.440644091071594,0.297,0.09,0,"0","MEDAG"
"VIM",0,0.440565272662222,1,0.839,0,"0","VIM"
"BDH2",0,0.44049513224486,0.479,0.224,0,"0","BDH2"
"PDIA3",0,0.440316476027662,0.832,0.676,0,"0","PDIA3"
"TRAM1",0,0.440235353256803,0.65,0.38,0,"0","TRAM1"
"REV3L",0,0.440111981844665,0.549,0.332,0,"0","REV3L"
"ANXA6",0,0.439514307435987,0.46,0.154,0,"0","ANXA6"
"AES",0,0.439406801526345,0.708,0.44,0,"0","AES"
"PCBD1",0,0.4386195661443,0.446,0.181,0,"0","PCBD1"
"PLSCR4",0,0.438409757241196,0.435,0.171,0,"0","PLSCR4"
"CMTM3",0,0.43813144224354,0.404,0.124,0,"0","CMTM3"
"LRP3",0,0.437121316302228,0.327,0.039,0,"0","LRP3"
"OLFML1",0,0.436848286305661,0.312,0.028,0,"0","OLFML1"
"FBXO17",0,0.436201362818825,0.343,0.06,0,"0","FBXO17"
"CDK2AP1",0,0.43585253132397,0.482,0.204,0,"0","CDK2AP1"
"REXO2",0,0.435285549279579,0.655,0.427,0,"0","REXO2"
"CEBPD",0,0.435156800126865,0.906,0.869,0,"0","CEBPD"
"PID1",0,0.434750194786124,0.293,0.022,0,"0","PID1"
"ZFHX4",0,0.433238301292769,0.262,0.008,0,"0","ZFHX4"
"RTL8C",0,0.432848062166223,0.455,0.173,0,"0","RTL8C"
"LHFPL6",0,0.432830785041707,0.752,0.417,0,"0","LHFPL6"
"CYB5R3",0,0.43204716322063,0.782,0.581,0,"0","CYB5R3"
"MEIS2",0,0.4317353220862,0.356,0.086,0,"0","MEIS2"
"CRTAP",0,0.43112848513218,0.641,0.367,0,"0","CRTAP"
"CNN2",0,0.430554322908912,0.41,0.143,0,"0","CNN2"
"GAS7",0,0.427904771697037,0.327,0.05,0,"0","GAS7"
"SURF4",0,0.427759847438274,0.52,0.283,0,"0","SURF4"
"TPBG",0,0.427069812198701,0.457,0.201,0,"0","TPBG"
"FEZ1",0,0.425751098522036,0.319,0.056,0,"0","FEZ1"
"SNX21",0,0.424514645023423,0.355,0.081,0,"0","SNX21"
"P3H4",0,0.423501366417989,0.292,0.038,0,"0","P3H4"
"ATP6AP2",0,0.423087592374264,0.725,0.5,0,"0","ATP6AP2"
"ATP6V0E1",0,0.422327877551106,0.862,0.696,0,"0","ATP6V0E1"
"SRM",0,0.420947875717311,0.505,0.277,0,"0","SRM"
"GPAA1",0,0.42044454890404,0.475,0.211,0,"0","GPAA1"
"UGP2",0,0.418833744973704,0.588,0.356,0,"0","UGP2"
"JUNB",0,0.418407003407555,0.988,0.975,0,"0","JUNB"
"VAT1",0,0.4183772125158,0.448,0.206,0,"0","VAT1"
"SLC44A1",0,0.418186424912447,0.456,0.193,0,"0","SLC44A1"
"STMP1",0,0.417162446981197,0.456,0.205,0,"0","STMP1"
"ANKRD35",0,0.416309193785014,0.287,0.019,0,"0","ANKRD35"
"GRN",0,0.415347892540309,0.693,0.511,0,"0","GRN"
"ARHGAP21",0,0.415260436377794,0.486,0.23,0,"0","ARHGAP21"
"CHRD",0,0.415217079568306,0.278,0.029,0,"0","CHRD"
"ADAMTS5",0,0.412491360617098,0.285,0.048,0,"0","ADAMTS5"
"GPX7",0,0.411993051158491,0.286,0.034,0,"0","GPX7"
"B4GALT1",0,0.411470229228845,0.565,0.348,0,"0","B4GALT1"
"PEBP1",0,0.410827481981711,0.892,0.75,0,"0","PEBP1"
"TCF7L2",0,0.410504228271396,0.513,0.275,0,"0","TCF7L2"
"TWSG1",0,0.410044573258743,0.447,0.183,0,"0","TWSG1"
"PARK7",0,0.408867684585451,0.844,0.675,0,"0","PARK7"
"FAM229B",0,0.408663653074576,0.337,0.067,0,"0","FAM229B"
"KHDRBS3",0,0.408311685078725,0.426,0.203,0,"0","KHDRBS3"
"RAB31",0,0.407388713378474,0.368,0.13,0,"0","RAB31"
"LAMP1",0,0.407307170782206,0.685,0.482,0,"0","LAMP1"
"SEC61A1",0,0.40686796680522,0.438,0.211,0,"0","SEC61A1"
"PKDCC",0,0.406647305208095,0.277,0.032,0,"0","PKDCC"
"ENAH",0,0.406303659481918,0.469,0.272,0,"0","ENAH"
"CALD1",0,0.406170739583431,0.979,0.63,0,"0","CALD1"
"TMEM9",0,0.40550003320179,0.384,0.116,0,"0","TMEM9"
"EGFR",0,0.40540663103297,0.36,0.127,0,"0","EGFR"
"SHOX2",0,0.405022970152848,0.288,0.028,0,"0","SHOX2"
"NOTCH2",0,0.404131160084975,0.353,0.089,0,"0","NOTCH2"
"SNX7",0,0.403534327214769,0.377,0.115,0,"0","SNX7"
"DHRS3",0,0.403011672656304,0.271,0.108,0,"0","DHRS3"
"DNM3OS",0,0.402906500679441,0.253,0.037,0,"0","DNM3OS"
"TPPP3",0,0.402665695548858,0.346,0.162,0,"0","TPPP3"
"BOC",0,0.402569032020823,0.339,0.088,0,"0","BOC"
"LAMC1",0,0.402258109676068,0.547,0.307,0,"0","LAMC1"
"RNASEH2C",0,0.402047368891765,0.539,0.274,0,"0","RNASEH2C"
"HNMT",0,0.401730273359463,0.366,0.108,0,"0","HNMT"
"PDE4DIP",0,0.401388924357161,0.37,0.101,0,"0","PDE4DIP"
"ALDH1A1",0,0.401261082699714,0.28,0.094,0,"0","ALDH1A1"
"GPRC5A",0,0.400158108161105,0.321,0.136,0,"0","GPRC5A"
"DPYSL3",0,0.400029507728115,0.404,0.145,0,"0","DPYSL3"
"SIL1",0,0.400014114459303,0.361,0.099,0,"0","SIL1"
"MYADM",0,0.399617567106256,0.637,0.406,0,"0","MYADM"
"SELENOF",0,0.398281629766455,0.737,0.525,0,"0","SELENOF"
"SLC39A7",0,0.396999125438033,0.456,0.204,0,"0","SLC39A7"
"TMEM263",0,0.396935471388757,0.45,0.199,0,"0","TMEM263"
"GTF2H5",0,0.396828538643769,0.526,0.279,0,"0","GTF2H5"
"PLOD1",0,0.395772305667298,0.324,0.081,0,"0","PLOD1"
"COX6C",0,0.394920933008588,0.954,0.915,0,"0","COX6C"
"C5orf38",0,0.394540737736849,0.347,0.08,0,"0","C5orf38"
"ZNF428",0,0.39452756926756,0.545,0.261,0,"0","ZNF428"
"TSKU",0,0.393834562373231,0.29,0.045,0,"0","TSKU"
"SRI",0,0.393174462793916,0.622,0.37,0,"0","SRI"
"BIN1",0,0.392991587559947,0.335,0.083,0,"0","BIN1"
"SSR1",0,0.391969388758987,0.453,0.22,0,"0","SSR1"
"LAMTOR1",0,0.390410179735415,0.648,0.401,0,"0","LAMTOR1"
"ELOB",0,0.389116646128993,0.92,0.845,0,"0","ELOB"
"PALM",0,0.388997614826079,0.298,0.059,0,"0","PALM"
"RPN2",0,0.388571695594688,0.571,0.377,0,"0","RPN2"
"ERGIC1",0,0.388166085597072,0.399,0.136,0,"0","ERGIC1"
"MAGEH1",0,0.387368337796091,0.362,0.103,0,"0","MAGEH1"
"B4GALT2",0,0.386678554451824,0.323,0.082,0,"0","B4GALT2"
"DSEL",0,0.386432376412616,0.361,0.124,0,"0","DSEL"
"TCEAL8",0,0.386234768033635,0.447,0.193,0,"0","TCEAL8"
"ANXA4",0,0.386159656860333,0.51,0.294,0,"0","ANXA4"
"RRAS",0,0.386103621823911,0.501,0.262,0,"0","RRAS"
"IRX1",0,0.385115012824218,0.266,0.036,0,"0","IRX1"
"C1orf122",0,0.384271913680755,0.581,0.394,0,"0","C1orf122"
"BCL7C",0,0.38410677105127,0.567,0.306,0,"0","BCL7C"
"RARRES3",0,0.383823054102689,0.333,0.11,0,"0","RARRES3"
"LIMA1",0,0.383784249579816,0.723,0.501,0,"0","LIMA1"
"SLC2A4RG",0,0.38367169001103,0.529,0.287,0,"0","SLC2A4RG"
"CCPG1",0,0.382319359809784,0.472,0.237,0,"0","CCPG1"
"METRN",0,0.379685661626443,0.326,0.149,0,"0","METRN"
"SEC23A",0,0.379513525374672,0.367,0.132,0,"0","SEC23A"
"MCRIP1",0,0.378828553860613,0.53,0.268,0,"0","MCRIP1"
"ISOC2",0,0.378454913731707,0.445,0.238,0,"0","ISOC2"
"DPP7",0,0.37638424692576,0.534,0.327,0,"0","DPP7"
"SLC39A14",0,0.376300834555971,0.357,0.143,0,"0","SLC39A14"
"PDZRN3",0,0.375552193487257,0.263,0.021,0,"0","PDZRN3"
"HMGN2",0,0.375259750732807,0.823,0.637,0,"0","HMGN2"
"KAZALD1",0,0.375007034328041,0.252,0.023,0,"0","KAZALD1"
"GFPT2",0,0.374657175464531,0.289,0.06,0,"0","GFPT2"
"CRNDE",0,0.373437304349272,0.44,0.181,0,"0","CRNDE"
"MAF",0,0.372963225692175,0.414,0.183,0,"0","MAF"
"METTL7A",0,0.37289205698235,0.334,0.117,0,"0","METTL7A"
"CH25H",0,0.372032205948513,0.266,0.089,0,"0","CH25H"
"LAMB1",0,0.371994758886744,0.418,0.196,0,"0","LAMB1"
"MXD4",0,0.371850189477398,0.527,0.295,0,"0","MXD4"
"HSBP1",0,0.37184630500439,0.708,0.507,0,"0","HSBP1"
"LINC02381",0,0.371253433054903,0.306,0.059,0,"0","LINC02381"
"GAA",0,0.370371191284594,0.379,0.142,0,"0","GAA"
"HM13",0,0.369035690693022,0.49,0.257,0,"0","HM13"
"TMEM208",0,0.368260103174521,0.457,0.261,0,"0","TMEM208"
"LMF2",0,0.368246255130368,0.41,0.17,0,"0","LMF2"
"CACNB4",0,0.368147281590798,0.25,0.032,0,"0","CACNB4"
"KREMEN1",0,0.367910899574483,0.281,0.049,0,"0","KREMEN1"
"SLC39A13",0,0.367303946744779,0.354,0.115,0,"0","SLC39A13"
"CYP7B1",0,0.365661289968978,0.263,0.066,0,"0","CYP7B1"
"SLC38A10",0,0.36546727809266,0.329,0.095,0,"0","SLC38A10"
"GYPC",0,0.36506963271996,0.534,0.241,0,"0","GYPC"
"PHLDB1",0,0.364918374214288,0.389,0.148,0,"0","PHLDB1"
"RFNG",0,0.364525787343619,0.379,0.135,0,"0","RFNG"
"C1orf123",0,0.364159346113003,0.466,0.213,0,"0","C1orf123"
"HIC1",0,0.361651180504161,0.352,0.126,0,"0","HIC1"
"CD44",0,0.358937075304838,0.835,0.528,0,"0","CD44"
"PLBD2",0,0.358881301721191,0.289,0.051,0,"0","PLBD2"
"TMED9",0,0.358358737182331,0.582,0.388,0,"0","TMED9"
"TXNDC15",0,0.358229600293096,0.433,0.189,0,"0","TXNDC15"
"P4HA1",0,0.357411049893328,0.367,0.146,0,"0","P4HA1"
"SNAI2",0,0.355302489415308,0.375,0.178,0,"0","SNAI2"
"FZD1",0,0.355054438294829,0.28,0.073,0,"0","FZD1"
"DSE",0,0.353682034773235,0.402,0.145,0,"0","DSE"
"NID1",0,0.352392265123797,0.388,0.153,0,"0","NID1"
"TMBIM4",0,0.352235954872534,0.745,0.554,0,"0","TMBIM4"
"SH3PXD2B",0,0.351581615153445,0.273,0.059,0,"0","SH3PXD2B"
"LAMP2",0,0.350997905797075,0.542,0.337,0,"0","LAMP2"
"IAH1",0,0.350942680782973,0.505,0.262,0,"0","IAH1"
"PSD3",0,0.350597835067207,0.269,0.049,0,"0","PSD3"
"SMIM14",0,0.350203922319669,0.441,0.216,0,"0","SMIM14"
"TNFSF12",0,0.347406370648656,0.439,0.205,0,"0","TNFSF12"
"UROD",0,0.347356376256159,0.366,0.173,0,"0","UROD"
"ANG",0,0.347355686746993,0.272,0.054,0,"0","ANG"
"DTWD1",0,0.346997398337351,0.356,0.129,0,"0","DTWD1"
"GCSH",0,0.346486876538656,0.401,0.178,0,"0","GCSH"
"CTSO",0,0.346197239656099,0.318,0.089,0,"0","CTSO"
"ARF4",0,0.346160784896329,0.876,0.784,0,"0","ARF4"
"COX7A1",0,0.346158990747584,0.545,0.333,0,"0","COX7A1"
"GOLGA2",0,0.346052564443046,0.406,0.179,0,"0","GOLGA2"
"AHNAK",0,0.346051290071073,0.937,0.895,0,"0","AHNAK"
"GRINA",0,0.345916133154273,0.4,0.175,0,"0","GRINA"
"PFN2",0,0.345642815949869,0.253,0.04,0,"0","PFN2"
"SESTD1",0,0.34546264072977,0.354,0.126,0,"0","SESTD1"
"VSTM4",0,0.343746895613552,0.264,0.043,0,"0","VSTM4"
"MLEC",0,0.342981957272627,0.482,0.241,0,"0","MLEC"
"GUSB",0,0.342153748272939,0.412,0.187,0,"0","GUSB"
"PARVA",0,0.34160327578278,0.37,0.136,0,"0","PARVA"
"EEA1",0,0.341176983342501,0.483,0.275,0,"0","EEA1"
"SEC22B",0,0.340221949249374,0.387,0.159,0,"0","SEC22B"
"SAR1A",0,0.339784236571291,0.569,0.379,0,"0","SAR1A"
"CRYL1",0,0.339652326956461,0.345,0.124,0,"0","CRYL1"
"FKBP11",0,0.339330244389775,0.391,0.199,0,"0","FKBP11"
"ANTXR2",0,0.339102367362988,0.287,0.065,0,"0","ANTXR2"
"NORAD",0,0.338730320928139,0.684,0.525,0,"0","NORAD"
"PRR5",0,0.338689158781361,0.321,0.092,0,"0","PRR5"
"CD164",0,0.338113828575933,0.632,0.422,0,"0","CD164"
"CYB5A",0,0.338071913244243,0.642,0.472,0,"0","CYB5A"
"ETFB",0,0.337888919034131,0.543,0.334,0,"0","ETFB"
"NT5E",0,0.337470942213902,0.312,0.102,0,"0","NT5E"
"STMN3",0,0.337377686543865,0.302,0.08,0,"0","STMN3"
"AKR1A1",0,0.33706245961204,0.534,0.318,0,"0","AKR1A1"
"COL5A3",0,0.336076276430788,0.282,0.087,0,"0","COL5A3"
"OAT",0,0.335028808286315,0.588,0.35,0,"0","OAT"
"NDUFA11",0,0.333931253170742,0.782,0.63,0,"0","NDUFA11"
"UBL3",0,0.333753803487875,0.545,0.349,0,"0","UBL3"
"C4orf48",0,0.333050264927281,0.315,0.094,0,"0","C4orf48"
"GOPC",0,0.332420874914686,0.439,0.226,0,"0","GOPC"
"AGTRAP",0,0.332380222268497,0.387,0.172,0,"0","AGTRAP"
"GLI3",0,0.332273399343897,0.273,0.058,0,"0","GLI3"
"PDIA4",0,0.331848556001944,0.363,0.146,0,"0","PDIA4"
"NFATC4",0,0.331773042684473,0.27,0.049,0,"0","NFATC4"
"GLIPR2",0,0.330869444997882,0.282,0.067,0,"0","GLIPR2"
"MTCH1",0,0.330776704907612,0.68,0.51,0,"0","MTCH1"
"WIPI1",0,0.330763897241359,0.272,0.05,0,"0","WIPI1"
"SGCB",0,0.330679529049239,0.328,0.1,0,"0","SGCB"
"PLIN3",0,0.32991859875046,0.561,0.335,0,"0","PLIN3"
"ITGB1BP1",0,0.329572659684522,0.545,0.341,0,"0","ITGB1BP1"
"CYP27A1",0,0.328180839078657,0.281,0.057,0,"0","CYP27A1"
"CHPT1",0,0.328095776700351,0.354,0.123,0,"0","CHPT1"
"TCF12",0,0.327610741720357,0.386,0.17,0,"0","TCF12"
"ZEB2",0,0.32671148674954,0.595,0.259,0,"0","ZEB2"
"ASPH",0,0.325797409298844,0.645,0.397,0,"0","ASPH"
"LMAN2",0,0.325031477929001,0.552,0.366,0,"0","LMAN2"
"TCEAL4",0,0.323905586895884,0.594,0.376,0,"0","TCEAL4"
"CCDC107",0,0.323752873418493,0.475,0.213,0,"0","CCDC107"
"DKK3",0,0.323673239928812,0.307,0.148,0,"0","DKK3"
"C5orf15",0,0.323604713900046,0.332,0.111,0,"0","C5orf15"
"WIPF1",0,0.323403274120207,0.336,0.106,0,"0","WIPF1"
"AC245297.3",0,0.323268280856504,0.277,0.061,0,"0","AC245297.3"
"IRX5",0,0.322868092942819,0.271,0.077,0,"0","IRX5"
"LGALS3",0,0.321966836642778,0.992,0.979,0,"0","LGALS3"
"CAMK2N1",0,0.321765819408658,0.448,0.213,0,"0","CAMK2N1"
"MESD",0,0.321614730469037,0.438,0.224,0,"0","MESD"
"ANXA2",0,0.320567425281375,0.994,0.979,0,"0","ANXA2"
"YIPF2",0,0.319944898228159,0.324,0.11,0,"0","YIPF2"
"CRISPLD2",0,0.318802995429797,0.57,0.199,0,"0","CRISPLD2"
"MITF",0,0.318027469492324,0.302,0.059,0,"0","MITF"
"SMIM7",0,0.317927961204699,0.487,0.269,0,"0","SMIM7"
"HSPB2",0,0.317186045792806,0.289,0.071,0,"0","HSPB2"
"ERCC1",0,0.315828982380553,0.429,0.221,0,"0","ERCC1"
"THBS1",0,0.31577621786653,0.488,0.248,0,"0","THBS1"
"EBF1",0,0.315669373587212,0.456,0.268,0,"0","EBF1"
"JOSD2",0,0.315299957316658,0.394,0.181,0,"0","JOSD2"
"EMX2",0,0.31304126549333,0.272,0.07,0,"0","EMX2"
"HSPB6",0,0.312896932398413,0.273,0.072,0,"0","HSPB6"
"FNDC3B",0,0.312218521680238,0.486,0.283,0,"0","FNDC3B"
"DYNC2LI1",0,0.312097010199162,0.273,0.073,0,"0","DYNC2LI1"
"TFDP2",0,0.310778561022211,0.347,0.157,0,"0","TFDP2"
"FLRT2",0,0.309223543052974,0.264,0.081,0,"0","FLRT2"
"SETBP1",0,0.30893687098449,0.283,0.082,0,"0","SETBP1"
"KDELC2",0,0.308060384633999,0.295,0.087,0,"0","KDELC2"
"PQLC3",0,0.307727986431495,0.344,0.138,0,"0","PQLC3"
"TGFB3",0,0.306858468634227,0.265,0.08,0,"0","TGFB3"
"DBP",0,0.306734776734665,0.316,0.144,0,"0","DBP"
"ANAPC11",0,0.305588158946426,0.636,0.442,0,"0","ANAPC11"
"HSP90B1",0,0.305192950603818,0.913,0.82,0,"0","HSP90B1"
"TP53I3",0,0.304754881887431,0.303,0.1,0,"0","TP53I3"
"SEC24D",0,0.303861650702007,0.352,0.149,0,"0","SEC24D"
"SRGAP1",0,0.303280387826233,0.359,0.157,0,"0","SRGAP1"
"FYN",0,0.303260694128604,0.44,0.232,0,"0","FYN"
"RARG",0,0.303241377977055,0.287,0.09,0,"0","RARG"
"MMP24OS",0,0.30315160236116,0.418,0.211,0,"0","MMP24OS"
"CHD3",0,0.302694670629698,0.338,0.135,0,"0","CHD3"
"SMARCA1",0,0.301322612562465,0.342,0.135,0,"0","SMARCA1"
"SEC62",0,0.300260402237246,0.851,0.69,0,"0","SEC62"
"PGRMC2",0,0.299603211277354,0.392,0.195,0,"0","PGRMC2"
"C21orf2",0,0.299467995045354,0.304,0.1,0,"0","C21orf2"
"TCEA3",0,0.299021058058272,0.295,0.105,0,"0","TCEA3"
"RBFOX2",0,0.297968299865655,0.466,0.256,0,"0","RBFOX2"
"CIRBP",0,0.297432310567977,0.951,0.888,0,"0","CIRBP"
"GLIS2",0,0.297196667933248,0.297,0.1,0,"0","GLIS2"
"ABL1",0,0.296980575134753,0.314,0.117,0,"0","ABL1"
"UGDH",0,0.296660377106984,0.389,0.188,0,"0","UGDH"
"MYO1D",0,0.29664903689921,0.267,0.081,0,"0","MYO1D"
"ARMCX3",0,0.296401184093439,0.497,0.279,0,"0","ARMCX3"
"RGS10",0,0.296244614218317,0.377,0.118,0,"0","RGS10"
"RNF24",0,0.295941585260122,0.319,0.138,0,"0","RNF24"
"SLC29A1",0,0.295042940982601,0.251,0.109,0,"0","SLC29A1"
"TADA3",0,0.294954702862968,0.324,0.118,0,"0","TADA3"
"TMEM43",0,0.29413585278217,0.382,0.192,0,"0","TMEM43"
"ERGIC3",0,0.293831474629103,0.524,0.337,0,"0","ERGIC3"
"FARP1",0,0.292393983430087,0.306,0.105,0,"0","FARP1"
"SEC63",0,0.291067166918442,0.463,0.265,0,"0","SEC63"
"AKR1B1",0,0.290878710283272,0.299,0.088,0,"0","AKR1B1"
"RAI2",0,0.290661482270573,0.264,0.072,0,"0","RAI2"
"PLEKHA5",0,0.289949820369716,0.297,0.099,0,"0","PLEKHA5"
"MPG",0,0.289564199328083,0.521,0.318,0,"0","MPG"
"KLHDC3",0,0.289249516508914,0.305,0.111,0,"0","KLHDC3"
"BACE1",0,0.289088704214233,0.266,0.066,0,"0","BACE1"
"DHRS7",0,0.288947074824198,0.489,0.275,0,"0","DHRS7"
"STAT2",0,0.288788314393423,0.296,0.105,0,"0","STAT2"
"TAX1BP3",0,0.288652338294516,0.445,0.251,0,"0","TAX1BP3"
"ACVRL1",0,0.287948779642303,0.368,0.183,0,"0","ACVRL1"
"SUMO3",0,0.287221626606973,0.534,0.345,0,"0","SUMO3"
"RASSF8",0,0.287128933247465,0.334,0.135,0,"0","RASSF8"
"UBE2E3",0,0.286434201802902,0.491,0.301,0,"0","UBE2E3"
"PHACTR2",0,0.286050804159275,0.464,0.281,0,"0","PHACTR2"
"IKBIP",0,0.285787481986225,0.377,0.195,0,"0","IKBIP"
"NDUFA3",0,0.285230146389433,0.433,0.242,0,"0","NDUFA3"
"SEC13",0,0.285163196925276,0.342,0.153,0,"0","SEC13"
"DCTD",0,0.284940356395323,0.324,0.122,0,"0","DCTD"
"OGFOD3",0,0.284933968604707,0.304,0.109,0,"0","OGFOD3"
"TMED4",0,0.282631890340248,0.38,0.191,0,"0","TMED4"
"SPCS2",0,0.282311162600267,0.736,0.583,0,"0","SPCS2"
"PNKD",0,0.281694330354618,0.465,0.271,0,"0","PNKD"
"INAFM1",0,0.281427007627145,0.348,0.165,0,"0","INAFM1"
"TRAPPC2L",0,0.28092906132233,0.474,0.287,0,"0","TRAPPC2L"
"HEBP1",0,0.280920938697395,0.46,0.257,0,"0","HEBP1"
"COMMD3",0,0.27961385115619,0.364,0.168,0,"0","COMMD3"
"PGM3",0,0.279613275037235,0.29,0.103,0,"0","PGM3"
"MVP",0,0.279088619587946,0.392,0.209,0,"0","MVP"
"LARP6",0,0.279050241372906,0.372,0.174,0,"0","LARP6"
"AKAP12",0,0.278940028586183,0.497,0.215,0,"0","AKAP12"
"NDUFAF3",0,0.277654123675351,0.477,0.272,0,"0","NDUFAF3"
"SMIM19",0,0.277253026916761,0.433,0.242,0,"0","SMIM19"
"TMEM14C",0,0.276358202713032,0.744,0.586,0,"0","TMEM14C"
"SLC35B2",0,0.275809664084259,0.273,0.083,0,"0","SLC35B2"
