"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030198","GO:0030198","extracellular matrix organization","79/782","314/18614",1.84396770178469e-39,5.7081371804693e-36,4.55160361643116e-36,"6423/1277/2192/1278/1281/4060/151887/4313/1513/10631/1805/1311/4239/1471/4015/2006/4035/1289/1290/8510/7148/165/10549/25890/5156/1306/1303/11117/10516/2191/28984/60681/30008/302/4323/2621/2331/1307/1301/90993/3908/1545/10630/9509/83872/7373/871/4016/6624/8434/351/10266/26585/84168/5806/55959/3912/1295/2683/5212/4320/23768/1991/8785/1296/10609/1520/5033/64094/649/54507/1803/285590/5768/1842/81621/3913/3037/144165",79
"GO:0043062","GO:0043062","extracellular structure organization","79/782","315/18614",2.3680303590414e-39,5.7081371804693e-36,4.55160361643116e-36,"6423/1277/2192/1278/1281/4060/151887/4313/1513/10631/1805/1311/4239/1471/4015/2006/4035/1289/1290/8510/7148/165/10549/25890/5156/1306/1303/11117/10516/2191/28984/60681/30008/302/4323/2621/2331/1307/1301/90993/3908/1545/10630/9509/83872/7373/871/4016/6624/8434/351/10266/26585/84168/5806/55959/3912/1295/2683/5212/4320/23768/1991/8785/1296/10609/1520/5033/64094/649/54507/1803/285590/5768/1842/81621/3913/3037/144165",79
"GO:0045229","GO:0045229","external encapsulating structure organization","79/782","317/18614",3.89293155090602e-39,6.25594100230598e-36,4.98841614873993e-36,"6423/1277/2192/1278/1281/4060/151887/4313/1513/10631/1805/1311/4239/1471/4015/2006/4035/1289/1290/8510/7148/165/10549/25890/5156/1306/1303/11117/10516/2191/28984/60681/30008/302/4323/2621/2331/1307/1301/90993/3908/1545/10630/9509/83872/7373/871/4016/6624/8434/351/10266/26585/84168/5806/55959/3912/1295/2683/5212/4320/23768/1991/8785/1296/10609/1520/5033/64094/649/54507/1803/285590/5768/1842/81621/3913/3037/144165",79
"GO:0030199","GO:0030199","collagen fibril organization","29/782","64/18614",2.47819942763808e-23,2.9868498601608e-20,2.38168008150902e-20,"6423/1277/1278/1281/4060/1805/1311/4015/1289/1290/7148/165/1303/11117/60681/30008/302/2331/1301/1545/9509/7373/871/4016/26585/4320/10609/5033/649",29
"GO:0032963","GO:0032963","collagen metabolic process","30/782","108/18614",5.71951348537443e-17,5.51475490259803e-14,4.3974027891763e-14,"1277/1278/4313/1513/4239/1471/1289/5118/8510/9902/57333/7148/11117/2191/28984/4323/1508/90993/9509/871/7431/10536/2149/64175/4320/10609/1520/1514/55323/54463",30
"GO:0001503","GO:0001503","ossification","57/782","429/18614",1.09544077418073e-14,8.80186662054219e-12,7.01850825843515e-12,"6423/1277/1278/115908/4313/1513/1311/1462/54829/5764/4015/7130/6422/1291/1290/9902/4256/3479/1893/4192/6320/117581/1009/4323/116039/5743/2719/3486/1301/90993/6238/51374/7123/6615/26585/4054/9249/1956/91851/338773/285313/7059/5087/25937/83999/10984/55603/23184/22801/649/5745/8321/4037/81621/55366/56172/144165",57
"GO:0085029","GO:0085029","extracellular matrix assembly","17/782","42/18614",3.16591432928627e-13,2.18041042592702e-10,1.73863445572233e-10,"1278/1281/4239/4015/2006/7148/11117/10516/28984/60681/30008/2621/10266/84168/5768/3037/144165",17
"GO:0052547","GO:0052547","regulation of peptidase activity","53/782","425/18614",1.24991279582776e-12,6.69788435887082e-10,5.34081675096808e-10,"6423/1513/221476/2934/1471/5176/4035/7076/1293/9314/57333/6590/1893/10550/7077/5270/1512/2621/1508/2896/5743/2719/710/8743/25824/2537/10972/1476/871/1509/8434/351/64065/2149/84168/358/444/80760/27018/5329/2534/51107/135228/23787/1520/1611/334/274/1514/51065/29108/10134/5104",53
"GO:0002685","GO:0002685","regulation of leukocyte migration","37/782","227/18614",1.25038289213519e-12,6.69788435887082e-10,5.34081675096808e-10,"347/6387/5764/7130/4267/301/1893/4192/4681/5919/1843/11117/4323/7070/7060/2621/7423/3162/3958/961/5295/9353/623/928/975/351/972/7499/26585/6484/80310/1991/58494/90865/1803/3554/29108",37
"GO:0016485","GO:0016485","protein processing","38/782","250/18614",5.62412824733339e-12,2.71139222803943e-09,2.1620333009749e-09,"1311/6281/2934/715/165/2619/5270/302/5034/1512/4323/56265/5621/10699/10418/7123/26022/9509/9935/64065/444/29100/5329/2734/51107/25825/81502/1520/147372/649/1803/590/5648/1514/4311/29108/81555/837",38
"GO:0060348","GO:0060348","bone development","36/782","235/18614",1.62293749280485e-11,7.11289241164743e-09,5.67173944853905e-09,"1277/1281/1311/4015/4969/6424/2200/2697/3479/1893/5479/79001/302/4323/116039/871/64175/26585/55959/3953/4054/9249/338773/7048/2734/7059/4853/25987/633/124565/3638/54796/285590/5916/3037/10234",36
"GO:0051604","GO:0051604","protein maturation","43/782","332/18614",5.12120003084247e-11,2.03575629042783e-08,1.62328889456051e-08,"2192/1311/6281/2934/715/165/10549/2619/5270/302/5034/1512/4323/56265/5621/10699/10418/7123/26022/9509/871/9935/64065/5547/444/29100/5329/2734/91289/51107/25825/81502/1520/147372/649/1803/590/5648/1514/4311/29108/81555/837",43
"GO:0031589","GO:0031589","cell-substrate adhesion","45/782","359/18614",5.48949010071806e-11,2.03575629042783e-08,1.62328889456051e-08,"347/1277/2192/1281/151887/6281/2199/6422/2335/7148/4192/25890/9358/11117/10516/967/30008/1009/5034/4323/7070/2621/1601/1307/947/10630/5295/25992/3693/26585/84168/3397/3912/1295/10085/5212/7059/3685/22998/11078/94/22801/1842/54453/3037",45
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","47/782","398/18614",1.60223692744545e-10,5.51741730515321e-08,4.39952575866975e-08,"6423/1278/1281/1311/5654/54829/4015/4035/11167/7130/6424/6422/2200/7148/4681/11117/8425/94031/8483/2331/1601/2719/3073/4052/7431/3693/7049/26585/3397/9315/4054/10468/91851/7048/10252/3303/4053/2734/6711/4853/25937/135228/94/10984/3248/8321/64388",47
"GO:0061448","GO:0061448","connective tissue development","37/782","275/18614",3.9178647303519e-10,1.2592017243351e-07,1.00407312247334e-07,"6423/1277/1281/1513/1311/2202/4015/1289/4969/7076/4256/1893/4192/116039/1301/947/871/6615/26585/55959/4054/80310/7048/2734/7059/94/25987/633/649/7227/285590/5745/91252/5916/4094/10424/140606",37
"GO:0042060","GO:0042060","wound healing","48/782","439/18614",1.3976046130537e-09,4.21115739970743e-07,3.35792897820534e-07,"1277/2192/1281/1311/6281/4015/1289/7076/301/3479/5156/348/11117/2191/5270/60681/79001/302/2621/3162/2159/710/947/3998/10630/8613/928/2149/358/5547/5754/6484/308/2683/7048/667/5329/4853/135228/5493/94/25987/221037/90865/64094/6382/79026/7103",48
"GO:1903053","GO:1903053","regulation of extracellular matrix organization","16/782","59/18614",1.63332763272759e-09,4.63192501022335e-07,3.69344428156108e-07,"1471/4035/7148/165/11117/2191/28984/30008/3908/10630/6624/84168/3912/1803/3913/3037",16
"GO:0050900","GO:0050900","leukocyte migration","44/782","393/18614",3.31804702164397e-09,8.524437070232e-07,6.79728909278208e-07,"347/4313/6387/5764/2919/7130/4267/301/1893/4192/4681/5919/1843/5479/11117/4323/7070/7060/2621/7423/3162/3958/961/947/5295/9353/623/928/975/351/972/7499/26585/6484/80310/2683/2534/1991/58494/90865/1803/80270/3554/29108",44
"GO:0045862","GO:0045862","positive regulation of proteolysis","42/782","365/18614",3.35955827285642e-09,8.524437070232e-07,6.79728909278208e-07,"6423/1513/6281/2934/1191/57333/10550/348/302/1512/4323/1601/2896/8743/10418/7123/1509/64065/2149/26471/84168/152503/444/51429/27018/3303/2534/3304/51107/23787/1520/147372/90865/1611/25897/1514/51065/11337/29108/154214/10134/144165",42
"GO:0006888","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","23/782","131/18614",5.31815567763711e-09,1.28194142609443e-06,1.02220550182793e-06,"2619/5034/11015/11014/23423/3998/10972/10945/10897/54732/10960/57222/22872/378/3638/57120/56681/9554/2801/10484/11316/81555/10134",23
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","40/782","345/18614",6.42275577369992e-09,1.47448121833368e-06,1.17573454062918e-06,"1634/6423/5654/54829/4015/11167/7130/6424/6422/2200/7148/4681/11117/8425/94031/967/2260/8483/1601/2719/4052/90993/9353/7049/26585/55959/9315/10468/91851/10252/3303/2734/4853/135228/94/10984/147372/64094/8321/64388",40
"GO:0051216","GO:0051216","cartilage development","29/782","203/18614",7.91714130832664e-09,1.66809081584511e-06,1.33011662997769e-06,"6423/1277/1281/1513/1311/2202/4969/7076/4256/1893/4192/116039/1301/871/6615/26585/55959/4054/7048/2734/7059/94/25987/633/649/7227/5745/5916/4094",29
"GO:0072001","GO:0072001","renal system development","38/782","320/18614",7.98791243300855e-09,1.66809081584511e-06,1.33011662997769e-06,"5176/6422/2200/5156/1512/116039/80114/2719/947/10409/9353/2674/26585/358/55959/5754/9500/29927/80310/4774/10252/5087/4853/25937/51107/6382/9244/3248/185/4311/231/90410/3913/55366/3037/4357/144165/6092",38
"GO:0071559","GO:0071559","response to transforming growth factor beta","35/782","280/18614",8.30412353874355e-09,1.66809081584511e-06,1.33011662997769e-06,"1277/1278/1281/1513/5654/54829/4015/6422/2200/25878/7148/11117/8425/94031/8483/2331/1601/678/4052/7123/3693/7049/3397/9315/4054/80310/7048/10252/3303/4053/2734/2534/135228/94/3248",35
"GO:0050673","GO:0050673","epithelial cell proliferation","49/782","488/18614",1.56299370355292e-08,3.01407705793146e-06,2.40339073910538e-06,"6423/5654/6387/5764/5176/6678/6422/3479/1893/4192/348/2191/28984/4323/2260/56005/116039/7060/7423/3162/1601/2896/2719/3486/947/3487/1535/7049/26471/3397/55959/9500/3912/1295/2683/1956/10468/8828/4853/6934/1296/135228/94/283/57142/185/55366/3037/3150",49
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","34/782","274/18614",1.63327756806287e-08,3.02847352139658e-06,2.41487031520875e-06,"1277/1278/1281/1513/5654/54829/4015/6422/2200/7148/11117/8425/94031/8483/2331/1601/678/4052/7123/3693/7049/3397/9315/4054/80310/7048/10252/3303/4053/2734/2534/135228/94/3248",34
"GO:0010466","GO:0010466","negative regulation of peptidase activity","31/782","236/18614",1.8471812578715e-08,3.29824475711056e-06,2.62998282797143e-06,"6423/221476/1471/5176/4035/7076/1293/9314/6590/1893/7077/5270/2621/1508/5743/2719/710/25824/2537/10972/1476/871/8434/351/358/80760/5329/135228/334/274/5104",31
"GO:0051235","GO:0051235","maintenance of location","39/782","347/18614",2.35231742933508e-08,3.88345891963773e-06,3.09662594013406e-06,"718/2934/2200/301/4681/348/7070/9168/11015/11014/3073/4052/706/2512/3998/10956/1535/623/10945/2149/3074/1066/11079/287/4792/57584/2548/8733/3685/808/9446/3638/1193/10142/7184/23568/11344/23345/1627",39
"GO:0030574","GO:0030574","collagen catabolic process","13/782","45/18614",2.41436839761191e-08,3.88345891963773e-06,3.09662594013406e-06,"4313/1513/1471/8510/9902/2191/4323/1508/9509/4320/1520/1514/54463",13
"GO:0048251","GO:0048251","elastic fiber assembly","7/782","10/18614",2.41658924681875e-08,3.88345891963773e-06,3.09662594013406e-06,"1281/4239/4015/7148/11117/10516/30008",7
"GO:0070972","GO:0070972","protein localization to endoplasmic reticulum","17/782","80/18614",2.81536310229497e-08,4.37834371489163e-06,3.49124144298174e-06,"11015/11014/4121/10956/10945/23471/23480/29927/7095/11079/6747/287/8733/10952/3638/57142/10134",17
"GO:0030282","GO:0030282","bone mineralization","21/782","121/18614",3.02558509208442e-08,4.55823304029343e-06,3.6346831435172e-06,"1278/1311/54829/5764/4015/4256/3479/1893/116039/5743/2719/51374/7123/26585/4054/338773/55603/5745/55366/56172/144165",21
"GO:0001822","GO:0001822","kidney development","36/782","310/18614",3.53417283754244e-08,5.16310522720973e-06,4.11700134057576e-06,"5176/6422/2200/5156/1512/116039/80114/2719/947/10409/9353/2674/26585/358/55959/5754/9500/29927/80310/10252/5087/4853/25937/51107/6382/9244/3248/185/4311/231/90410/3913/55366/3037/4357/6092",36
"GO:0045185","GO:0045185","maintenance of protein location","18/782","92/18614",4.31574303701941e-08,6.11946975925605e-06,4.87959553287768e-06,"2934/2200/4681/9168/11015/11014/4052/706/10956/10945/11079/4792/8733/3638/23568/11344/23345/1627",18
"GO:0002062","GO:0002062","chondrocyte differentiation","20/782","113/18614",4.57632449982617e-08,6.30356011818913e-06,5.02638708973389e-06,"6423/1281/1311/2202/1893/4192/116039/1301/871/26585/55959/4054/7048/2734/94/25987/7227/5745/5916/4094",20
"GO:0006457","GO:0006457","protein folding","29/782","220/18614",4.90574903662103e-08,6.4421141662866e-06,5.1368685106341e-06,"5480/1191/10549/5479/8425/60681/5034/11328/2896/3998/972/64175/2923/51303/10130/3303/3310/2286/64374/3304/9601/23184/9403/5768/7184/7456/64215/10961/10954",29
"GO:0051651","GO:0051651","maintenance of location in cell","30/782","233/18614",4.94416561196026e-08,6.4421141662866e-06,5.1368685106341e-06,"2934/348/7070/9168/11015/11014/3073/706/2512/10956/1535/623/10945/2149/3074/11079/287/57584/2548/8733/808/9446/3638/1193/10142/7184/23568/11344/23345/1627",30
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","29/782","222/18614",5.99714284098219e-08,7.60848043062503e-06,6.06691569397976e-06,"347/1277/2192/151887/6281/2199/6422/2335/4192/25890/11117/30008/5034/4323/7070/1601/1307/10630/5295/26585/1295/10085/5212/22998/11078/94/1842/54453/3037",29
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization","40/782","376/18614",7.10569104685594e-08,8.58250742146304e-06,6.84359372988417e-06,"6281/2934/6387/2006/6422/1191/7148/165/348/120/11117/28984/30008/11075/9168/961/822/5295/9353/1902/351/130271/3397/51429/3303/6711/22998/51474/6050/11078/3304/6840/9659/10142/84952/274/116985/148170/11344/29108",40
"GO:0018126","GO:0018126","protein hydroxylation","10/782","27/18614",7.12093542539974e-08,8.58250742146304e-06,6.84359372988417e-06,"10549/60681/5034/8974/10536/64175/444/10609/5033/5351",10
"GO:0032964","GO:0032964","collagen biosynthetic process","13/782","51/18614",1.24710797004017e-07,1.46641646916187e-05,1.16930380143432e-05,"1277/1289/5118/57333/11117/28984/90993/871/7431/10536/2149/10609/55323",13
"GO:0006890","GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","13/782","52/18614",1.59940047298636e-07,1.81371097082277e-05,1.44623248407619e-05,"51226/11015/11014/10972/8613/10945/10960/11079/57222/378/9554/11316/22818",13
"GO:0048771","GO:0048771","tissue remodeling","25/782","181/18614",1.64982911195285e-07,1.81371097082277e-05,1.44623248407619e-05,"115908/4313/1513/1471/5764/7076/6422/2697/4192/10457/4323/10512/7060/2149/26585/3953/4054/338773/4853/10609/94/5745/4286/55366/64114",25
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","34/782","301/18614",1.65532633719564e-07,1.81371097082277e-05,1.44623248407619e-05,"6423/5654/54829/4015/4035/11167/7130/6424/6422/2200/7148/4681/11117/8425/94031/8483/1601/2719/4052/7049/26585/9315/10468/91851/7048/10252/3303/2734/4853/135228/94/10984/8321/64388",34
"GO:0045861","GO:0045861","negative regulation of proteolysis","36/782","330/18614",1.72361548809519e-07,1.84656672624598e-05,1.47243128947921e-05,"6423/221476/1471/5176/4035/7076/1293/9314/6590/1893/7077/2619/5270/2621/1508/5743/2719/710/5621/26022/25824/2537/10972/1476/871/8434/351/358/80760/5329/2734/135228/334/274/64215/5104",36
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","37/782","345/18614",1.79411929509905e-07,1.88031502645055e-05,1.49934179993175e-05,"6423/221476/1471/5176/4035/7076/1293/9314/6590/301/1893/7077/5270/2621/1508/5743/2719/3958/710/25824/2537/10972/1476/871/8434/351/5806/358/3953/80760/10252/5329/341/135228/334/274/5104",37
"GO:0045785","GO:0045785","positive regulation of cell adhesion","46/782","482/18614",1.94935719476173e-07,1.99954277360559e-05,1.59441264843669e-05,"6423/151887/6281/2199/6387/6422/2335/301/3479/4192/25890/11117/30008/5034/7070/1604/1601/1307/3908/961/3956/10630/8613/975/972/10673/3912/6484/1295/10085/7048/5212/5329/3685/2534/1991/11078/3122/3123/1803/1842/54453/6595/29108/3913/3037",46
"GO:1900046","GO:1900046","regulation of hemostasis","15/782","72/18614",2.42304161797223e-07,2.43106219518115e-05,1.93850132355191e-05,"1311/5156/348/11117/2191/5270/79001/302/710/947/928/2149/6484/5329/7103",15
"GO:0044409","GO:0044409","entry into host","23/782","160/18614",2.47089914050771e-07,2.43106219518115e-05,1.93850132355191e-05,"2934/4061/5034/2621/1604/1508/3956/3916/3693/975/972/5806/2519/290/1956/3303/3685/3123/3304/1803/1514/185/950",23
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","20/782","125/18614",2.56916871765134e-07,2.47719247755942e-05,1.9752850856553e-05,"151887/6281/2199/6422/2335/4192/25890/11117/30008/5034/7070/1601/1307/1295/10085/5212/11078/1842/54453/3037",20
"GO:0031214","GO:0031214","biomineral tissue development","24/782","173/18614",2.67501349431081e-07,2.52867452079851e-05,2.0163362809542e-05,"1277/1278/1311/54829/5764/4015/4256/3479/1893/116039/2621/5743/2719/51374/7123/26585/4054/338773/55603/5745/55366/79971/56172/144165",24
"GO:1990748","GO:1990748","cellular detoxification","19/782","115/18614",3.05017992117883e-07,2.81281011561986e-05,2.24290277017079e-05,"10549/348/10516/493869/5743/4257/25824/216/2879/2950/2947/128/10327/9446/6649/2882/1193/9403/9536",19
"GO:0035437","GO:0035437","maintenance of protein localization in endoplasmic reticulum","7/782","13/18614",3.0922824336829e-07,2.81281011561986e-05,2.24290277017079e-05,"11015/11014/10956/10945/11079/8733/3638",7
"GO:0042445","GO:0042445","hormone metabolic process","29/782","241/18614",3.55997383852154e-07,3.17826553250228e-05,2.53431275989876e-05,"1513/1382/125/1734/5156/5034/1508/1601/10404/706/1645/10699/1545/216/8644/59342/9249/133/6934/1646/51635/25825/1803/590/1514/4311/231/81555/140606",29
"GO:1901342","GO:1901342","regulation of vasculature development","37/782","355/18614",3.67128260156289e-07,3.21804607675176e-05,2.56603331309238e-05,"1634/6423/718/7058/5176/6678/6422/9314/1893/4192/10457/3339/11117/28984/1512/56005/7060/7423/3162/2896/8038/90993/947/1545/8434/10266/26585/3397/358/7048/133/6050/94/147372/64094/5740/140862",37
"GO:0018208","GO:0018208","peptidyl-proline modification","12/782","47/18614",3.7418621406568e-07,3.22134238930472e-05,2.56866175520275e-05,"5480/10549/5479/60681/5034/8974/10536/64175/51661/51303/2286/5033",12
"GO:0009100","GO:0009100","glycoprotein metabolic process","40/782","401/18614",3.94517433351804e-07,3.2820237956157e-05,2.61704841790599e-05,"1634/1471/9452/3479/7423/9445/727936/58505/3073/1301/79586/100128731/1603/4121/746/1650/200185/3074/5806/6185/9528/55959/6484/4669/2683/6934/81618/25825/633/90865/8704/2990/55501/29940/1514/2801/8869/5238/11227/57134",40
"GO:0032507","GO:0032507","maintenance of protein location in cell","14/782","65/18614",3.9485040478264e-07,3.2820237956157e-05,2.61704841790599e-05,"2934/9168/11015/11014/706/10956/10945/11079/8733/3638/23568/11344/23345/1627",14
"GO:0031099","GO:0031099","regeneration","25/782","190/18614",4.22969717236108e-07,3.36027730792211e-05,2.6794468779204e-05,"347/4313/6387/5764/9314/301/3479/4192/7070/2621/3162/2896/10404/706/4837/928/975/7049/55959/9315/5738/7048/133/83999/3913",25
"GO:0032970","GO:0032970","regulation of actin filament-based process","39/782","387/18614",4.24645685957575e-07,3.36027730792211e-05,2.6794468779204e-05,"6281/2934/6387/2006/4035/6422/4192/5156/120/28984/122786/9168/5066/961/822/10630/5295/9353/6624/1902/29085/130271/3397/51429/287/6711/22998/4853/51474/6050/11078/6840/10142/84952/274/116985/148170/11344/29108",39
"GO:0050818","GO:0050818","regulation of coagulation","15/782","75/18614",4.25175100151937e-07,3.36027730792211e-05,2.6794468779204e-05,"5156/348/11117/2191/5270/79001/302/710/947/928/2149/6484/308/5329/7103",15
"GO:0046718","GO:0046718","viral entry into host cell","22/782","153/18614",4.469590112129e-07,3.47546676299579e-05,2.7712976382844e-05,"2934/4061/5034/2621/1604/1508/3956/3916/3693/975/972/5806/290/1956/3303/3685/3123/3304/1803/1514/185/950",22
"GO:0035987","GO:0035987","endodermal cell differentiation","12/782","48/18614",4.79991021317108e-07,3.67307414884092e-05,2.9288675185465e-05,"4313/1289/1291/1290/2335/1303/4323/1301/3693/3912/1295/3685",12
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","27/782","218/18614",5.04773891141812e-07,3.76604696134604e-05,3.00300298100105e-05,"1278/1281/5654/54829/4015/2200/7148/11117/8425/94031/8483/2331/1601/4052/3693/7049/3397/9315/4054/7048/10252/3303/4053/2734/135228/94/3248",27
"GO:0001706","GO:0001706","endoderm formation","13/782","57/18614",5.07764058260719e-07,3.76604696134604e-05,3.00300298100105e-05,"4313/1289/1291/1290/2335/1843/1303/4323/1301/3693/3912/1295/3685",13
"GO:0071711","GO:0071711","basement membrane organization","10/782","33/18614",6.21155798570185e-07,4.52975811479753e-05,3.61197756203465e-05,"1281/3908/83872/10266/3912/4320/23768/1520/3913/144165",10
"GO:0006956","GO:0006956","complement activation","13/782","58/18614",6.29524566877069e-07,4.52975811479753e-05,3.61197756203465e-05,"1675/718/715/3075/716/1191/28984/1604/710/79987/730/717/5648",13
"GO:0045765","GO:0045765","regulation of angiogenesis","36/782","349/18614",6.76849228011227e-07,4.79866195329724e-05,3.82639842213158e-05,"1634/6423/718/7058/5176/6678/6422/9314/1893/4192/10457/3339/11117/28984/1512/56005/7060/7423/3162/2896/8038/90993/947/1545/8434/10266/26585/358/7048/133/6050/94/147372/64094/5740/140862",36
"GO:0060349","GO:0060349","bone morphogenesis","17/782","99/18614",7.24985134307091e-07,5.06543961231085e-05,4.03912389090693e-05,"1277/1281/1311/6424/4323/116039/871/4054/9249/338773/7048/2734/7059/25987/3638/5916/3037",17
"GO:0052548","GO:0052548","regulation of endopeptidase activity","35/782","336/18614",7.67942864126757e-07,5.11273706308302e-05,4.07683833980266e-05,"6423/2934/1471/5176/7076/9314/10550/7077/5270/1512/2621/5743/710/8743/25824/2537/10972/871/1509/8434/64065/2149/358/444/27018/5329/2534/51107/23787/1611/274/51065/29108/10134/5104",35
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","38/782","381/18614",7.71922063475318e-07,5.11273706308302e-05,4.07683833980266e-05,"6423/1513/6387/6422/1191/3479/5034/1512/2260/3162/5743/8406/3958/90993/8743/2537/57007/6615/972/26471/2950/2923/9500/50486/3303/5329/3685/6934/3304/81618/1520/2907/1514/10449/10961/29108/10134/64114",38
"GO:0006692","GO:0006692","prostanoid metabolic process","12/782","50/18614",7.74175079039744e-07,5.11273706308302e-05,4.07683833980266e-05,"5730/301/5743/1645/972/8644/2950/1646/5740/3248/9536/231",12
"GO:0006693","GO:0006693","prostaglandin metabolic process","12/782","50/18614",7.74175079039744e-07,5.11273706308302e-05,4.07683833980266e-05,"5730/301/5743/1645/972/8644/2950/1646/5740/3248/9536/231",12
"GO:0048193","GO:0048193","Golgi vesicle transport","32/782","294/18614",8.73013001763124e-07,5.68756173175678e-05,4.53519698782209e-05,"51226/2619/5034/11015/11014/23423/3998/3916/10972/8613/10945/10897/54732/10960/400/11079/6711/57222/22872/378/1176/3638/57120/56681/9554/2801/10066/10484/11316/81555/10134/22818",32
"GO:0002687","GO:0002687","positive regulation of leukocyte migration","21/782","147/18614",9.06874606735405e-07,5.82938997209518e-05,4.64828921234765e-05,"6387/5764/4267/4192/5919/4323/7070/7060/2621/7423/3958/961/5295/623/351/972/7499/80310/58494/3554/29108",21
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","27/782","225/18614",9.46990972855939e-07,5.98094202193673e-05,4.76913509189247e-05,"5654/6387/5764/6422/3479/1893/4192/2260/56005/116039/7060/7423/3162/2896/1535/3397/3912/2683/1956/8828/4853/6934/94/283/57142/185/3037",27
"GO:0030638","GO:0030638","polyketide metabolic process","6/782","10/18614",9.8007554393902e-07,5.98094202193673e-05,4.76913509189247e-05,"1645/8574/8644/10327/1646/231",6
"GO:0030647","GO:0030647","aminoglycoside antibiotic metabolic process","6/782","10/18614",9.8007554393902e-07,5.98094202193673e-05,4.76913509189247e-05,"1645/8574/8644/10327/1646/231",6
"GO:0044598","GO:0044598","doxorubicin metabolic process","6/782","10/18614",9.8007554393902e-07,5.98094202193673e-05,4.76913509189247e-05,"1645/8574/8644/10327/1646/231",6
"GO:0097237","GO:0097237","cellular response to toxic substance","19/782","124/18614",1.00967170741798e-06,6.08453412682759e-05,4.85173825722428e-05,"10549/348/10516/493869/5743/4257/25824/216/2879/2950/2947/128/10327/9446/6649/2882/1193/9403/9536",19
"GO:0030193","GO:0030193","regulation of blood coagulation","14/782","70/18614",1.02955295494026e-06,6.12774666144071e-05,4.8861954404702e-05,"5156/348/11117/2191/5270/79001/302/710/947/928/2149/6484/5329/7103",14
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","23/782","174/18614",1.12269383021539e-06,6.60061823837608e-05,5.26325785358998e-05,"6423/115908/4035/3489/6424/6422/4192/348/80114/1601/2719/147495/27123/3487/26585/7162/25937/83999/6934/25987/8321/30851/144165",23
"GO:0097529","GO:0097529","myeloid leukocyte migration","28/782","241/18614",1.15189656721471e-06,6.69071488017123e-05,5.33509989025761e-05,"4313/6387/2919/7130/4267/301/4192/4681/5919/1843/5479/11117/4323/7060/7423/3958/961/5295/9353/928/975/972/7499/26585/80310/2683/1803/3554",28
"GO:0016137","GO:0016137","glycoside metabolic process","8/782","21/18614",1.17053320524992e-06,6.71802450298794e-05,5.35687627264751e-05,"1645/8574/8644/2519/10327/1646/2990/231",8
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","40/782","419/18614",1.21655492119069e-06,6.90001326477683e-05,5.50199203986178e-05,"6423/5654/6387/5764/5176/6678/6422/3479/1893/4192/348/28984/2260/56005/116039/7060/7423/3162/1601/2896/2719/1535/7049/26471/3397/55959/9500/3912/2683/1956/8828/4853/6934/135228/94/283/57142/185/3037/3150",40
"GO:0001656","GO:0001656","metanephros development","16/782","92/18614",1.28422217596739e-06,7.19911059341719e-05,5.74048884532792e-05,"2200/5156/1512/116039/2719/947/10409/26585/358/10252/25937/51107/231/3913/55366/6092",16
"GO:0022617","GO:0022617","extracellular matrix disassembly","13/782","62/18614",1.41912661308648e-06,7.86391885251712e-05,6.27059938414012e-05,"4313/1513/1471/4035/2191/4323/10630/6624/4320/1991/1520/1803/285590",13
"GO:0001704","GO:0001704","formation of primary germ layer","19/782","127/18614",1.46475208901782e-06,8.02451116040329e-05,6.39865386255151e-05,"6423/4313/1289/1291/1290/9314/2335/2697/1843/1303/4323/1301/3693/6615/3912/1295/3685/6881/79971",19
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","35/782","346/18614",1.51884619762245e-06,8.22736799858184e-05,6.56040959635386e-05,"6281/2934/6387/2006/4035/6422/4192/5156/120/28984/9168/5066/961/822/5295/9353/6624/1902/29085/130271/3397/51429/6711/22998/4853/51474/6050/11078/6840/84952/274/116985/148170/11344/29108",35
"GO:0031638","GO:0031638","zymogen activation","13/782","63/18614",1.72006515196258e-06,9.21381566401289e-05,7.34699173680391e-05,"6281/715/5270/302/1512/4323/7123/64065/444/5329/5648/1514/29108",13
"GO:0030510","GO:0030510","regulation of BMP signaling pathway","18/782","118/18614",2.06790936444449e-06,0.000109553747758097,8.7356911497412e-05,"6423/5654/11167/7130/6424/6422/2200/4681/94031/2719/26585/10468/91851/4853/94/10984/8321/64388",18
